energy	bound difference	node count
-1.3226452905811634e-1	-1.1112045969918584e-4	1.8e1
-1.2825651302605204e-1	-1.1206247201536275e-4	1.8e1
-1.2424849699398813e-1	-1.1495387849419886e-4	1.8e1
-1.2024048096192384e-1	-1.1677160153522966e-4	1.8e1
-1.1623246492985992e-1	-1.2006402110556935e-4	1.8e1
-1.1222444889779563e-1	-1.2186323377439013e-4	1.8e1
-1.0821643286573172e-1	-1.2426205689372726e-4	1.8e1
-1.0420841683366742e-1	-1.2687578553752032e-4	1.8e1
-1.0020040080160351e-1	-1.2892047888252064e-4	1.8e1
-9.619238476953922e-2	-1.319932953711283e-4	1.8e1
-9.218436873747493e-2	-1.3478210296974442e-4	1.8e1
-8.817635270541102e-2	-2.0151217737752314e-4	1.8e1
-8.416833667334672e-2	-2.0750598644529903e-4	1.8e1
-8.016032064128281e-2	-2.1259280398474e-4	1.8e1
-7.615230460921853e-2	-2.1983632396155582e-4	1.8e1
-7.21442885771546e-2	-2.2578686965878548e-4	1.8e1
-6.813627254509032e-2	-2.3518936620668698e-4	1.8e1
-6.412825651302602e-2	-2.4148087205462128e-4	1.8e1
-6.012024048096211e-2	-2.5083135962808325e-4	1.8e1
-5.611222444889782e-2	-2.592547723762832e-4	1.8e1
-5.21042084168339e-2	-2.7087658868160506e-4	1.8e1
-4.809619238476961e-2	-2.815817867004308e-4	1.8e1
-4.408817635270569e-2	-2.9324384340080996e-4	1.8e1
-4.0080160320641406e-2	-3.044221569689827e-4	1.8e1
-3.6072144288577114e-2	-3.1885545743355154e-4	1.8e1
-3.20641282565132e-2	-3.350169106959136e-4	1.8e1
-2.805611222444891e-2	-3.5464932320708557e-4	1.8e1
-2.404809619238499e-2	-3.726307573071899e-4	1.8e1
-2.0040080160320703e-2	-4.009010896136485e-4	1.8e1
-1.6032064128256786e-2	-4.3441890756089005e-4	1.8e1
-1.2024048096192496e-2	-4.758774241296898e-4	1.8e1
-8.016032064128207e-3	-5.429249935826446e-4	1.8e1
-4.008016032064289e-3	-6.725821393525352e-4	1.8e1
0e0	-2.259392553527697e-3	1.8e1
